Customer ID,Feedback Channel,Rating,Comment,Date
C00572,Social Media,3.0,Would definitly recommend!*,2024-06-27
C00808,Email,5.0,Not worth the price.,2024-07-19
C00661,Email,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-05-20
C00775,Survey,1.0,,2024-08-18
C00356,,3.0,Not worth the price.,2024-10-16
C00825,Survey,2.0,Very poor qualty for the price.,2023-11-06
C00914,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-12-02
C00450,Social Media,5.0,Satisfied with the service.,2024-05-03
C00751,Email,5.0,The best experience i've had!,2024-04-25
C00198,Social Media,1.0,Satisfied with the service.,2023-12-09
C00022,Survey,2.0,The servise was grate!,2024-01-11
C00706,Social Media,2.0,Terrible custmer support.!!!,2024-05-25
C00387,Social Media,1.0,Not worth the price.,2024-09-26
C00367,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-07-07
C00742,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-03
,Survey,4.0,Too slow response time.,2024-06-09
C00257,Survey,1.0,Terrible custmer support.!!!,2024-03-17
C00921,Email,1.0,The servise was grate!,2024-09-27
C00041,Social Media,2.0,The servise was grate!,2024-03-14
C00497,Survey,2.0,"Overall, a decent experience.*",2024-09-08
C00724,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-19
C00449,Survey,5.0,Terrible custmer support.!!!,2024-02-22
C00573,Social Media,2.0,,2024-06-04
C00302,Email,4.0,Good but could be better.??,2024-02-27
C00556,Email,,Very poor qualty for the price.,2024-01-28
C00714,Social Media,5.0,Satisfied with the service.,2024-07-01
C00502,Social Media,4.0,Good but could be better.??,2023-11-23
,Social Media,5.0,Terrible custmer support.!!!,2024-05-11
C00581,Social Media,5.0,Not worth the price.,2024-06-02
C00192,Survey,2.0,T0tally satisfi3d!,2023-12-29
,Email,5.0,Terrible custmer support.!!!,2024-03-14
C00357,Email,1.0,T0tally satisfi3d!,2024-06-14
C00332,Social Media,3.0,Exceeds my expectations!??,2024-05-04
C00750,Social Media,2.0,Could improve produtc qualty....,2024-02-11
C00480,Email,4.0,Too slow response time.,2024-03-12
C00282,Social Media,5.0,Would definitly recommend!*,2024-03-13
C00889,Survey,,Very poor qualty for the price.,2024-02-03
C00852,Email,2.0,Very responsive and helpful!*,2023-11-26
C00614,Email,1.0,T0tally satisfi3d!,2023-12-06
C00937,Social Media,3.0,Very responsive and helpful!*,
C00882,Survey,5.0,Too slow response time.,
,Social Media,4.0,T0tally satisfi3d!,2023-12-19
C00165,Survey,2.0,Very poor qualty for the price.,2024-10-20
C00071,Survey,3.0,Could improve produtc qualty....,2024-07-23
C00544,Survey,1.0,Good but could be better.??,2024-06-12
C00159,Social Media,3.0,Good but could be better.??,2024-06-18
C00461,Survey,2.0,,2024-03-12
C00303,Social Media,1.0,The best experience i've had!,2024-06-25
C00840,Social Media,4.0,Satisfied with the service.,2023-12-26
C00270,Email,3.0,The servise was grate!,2024-05-11
C00555,Social Media,4.0,Not worth the price.,2024-01-14
C00376,Survey,3.0,Would definitly recommend!*,2023-11-30
,Social Media,2.0,Very poor qualty for the price.,2024-03-11
C00001,Survey,3.0,Terrible custmer support.!!!,2024-04-19
C00795,Social Media,2.0,,2023-12-17
C00654,Social Media,4.0,Could improve produtc qualty....,2024-09-23
C00519,Survey,5.0,The servise was grate!,2024-08-25
C00389,Social Media,1.0,Satisfied with the service.,2023-12-22
C00752,Social Media,1.0,"Overall, a decent experience.*",2024-08-23
C00190,Email,5.0,The servise was grate!,2024-08-01
C00905,Email,5.0,Not worth the price.,2024-04-30
C00020,Survey,,T0tally satisfi3d!,2024-10-13
C00635,Email,3.0,Satisfied with the service.,2024-10-06
C00878,Social Media,4.0,Good but could be better.??,2023-11-16
C00373,Social Media,4.0,Very responsive and helpful!*,2024-04-27
C00795,Social Media,2.0,Very poor qualty for the price.,2024-06-01
C00636,Survey,3.0,Could improve produtc qualty....,2024-05-14
C00245,Social Media,3.0,Could improve produtc qualty....,2024-09-21
C00329,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-12-26
C00739,Email,4.0,The best experience i've had!,2024-03-04
C00065,Email,1.0,Very responsive and helpful!*,2024-02-27
C00675,Survey,4.0,Very responsive and helpful!*,2024-04-15
C00991,Email,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-11
C00552,Social Media,4.0,Very responsive and helpful!*,2024-04-16
C00839,Survey,2.0,"Overall, a decent experience.*",2023-11-30
C00397,Survey,5.0,The best experience i've had!,2024-08-09
C00195,Survey,4.0,Could improve produtc qualty....,2023-12-19
C00537,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-20
C00700,Survey,1.0,Terrible custmer support.!!!,2024-03-18
C00510,Email,3.0,The servise was grate!,2024-02-09
C00785,Email,2.0,Could improve produtc qualty....,2024-02-08
C00565,Survey,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-08
C00158,Social Media,4.0,Could improve produtc qualty....,2024-11-02
C00628,Email,2.0,The best experience i've had!,2024-08-19
C00290,Email,5.0,T0tally satisfi3d!,2024-07-18
C00331,Social Media,5.0,Very poor qualty for the price.,2024-07-05
C00420,Email,5.0,Too slow response time.,2024-06-08
C00657,Social Media,3.0,Not worth the price.,2024-06-02
C00330,Social Media,4.0,Good but could be better.??,2024-11-02
C00114,Social Media,4.0,The servise was grate!,2024-02-17
C00099,Email,3.0,Exceeds my expectations!??,2024-02-08
C00536,Social Media,3.0,Exceeds my expectations!??,2024-07-12
C00675,Email,1.0,The best experience i've had!,2024-10-13
C00069,Survey,5.0,Would definitly recommend!*,2024-09-02
C00045,Email,5.0,Good but could be better.??,2024-10-24
C00856,Email,5.0,The best experience i've had!,2023-11-29
C00961,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-03-26
C00133,Social Media,,Very poor qualty for the price.,2024-01-09
C00183,Social Media,1.0,T0tally satisfi3d!,2024-02-19
C00895,Email,1.0,Too slow response time.,2024-02-17
C00033,Email,1.0,Exceeds my expectations!??,2024-08-11
C00207,Email,5.0,T0tally satisfi3d!,2023-12-24
C00110,Email,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",
C00498,Social Media,5.0,Good but could be better.??,2024-05-28
C00197,Email,3.0,"Overall, a decent experience.*",2023-11-25
C00102,Survey,4.0,Exceeds my expectations!??,2024-07-20
C00033,Email,2.0,Very poor qualty for the price.,2024-09-15
C00585,Email,5.0,The best experience i've had!,2023-12-14
C00658,Survey,1.0,Satisfied with the service.,2024-07-13
C00857,Survey,5.0,,2023-11-27
C00398,Social Media,2.0,Very poor qualty for the price.,2023-11-24
C00674,Email,3.0,Very poor qualty for the price.,2024-05-09
,Social Media,2.0,The best experience i've had!,2024-01-21
C00539,,1.0,,2024-01-08
C00639,Social Media,1.0,Very poor qualty for the price.,2024-09-08
,Email,5.0,The servise was grate!,2023-12-16
C00605,Social Media,5.0,,2024-08-01
C00263,Survey,4.0,Very responsive and helpful!*,2024-03-20
C00051,Survey,5.0,Satisfied with the service.,2024-05-01
C00376,Social Media,3.0,,2024-06-27
C00227,Survey,3.0,Very responsive and helpful!*,2024-10-05
C00621,Email,2.0,Could improve produtc qualty....,2024-04-04
C00736,Social Media,3.0,The best experience i've had!,2024-08-28
C00073,Survey,4.0,Could improve produtc qualty....,
C00014,Social Media,3.0,Could improve produtc qualty....,2024-05-08
C00953,Social Media,5.0,"Overall, a decent experience.*",2024-09-16
C00944,Survey,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-06
C00214,Email,3.0,Exceeds my expectations!??,2023-11-15
C00672,,5.0,Not worth the price.,2024-04-23
C00504,Social Media,5.0,,2024-01-11
C00951,Email,,Would definitly recommend!*,2024-07-04
C00912,Social Media,5.0,Not worth the price.,2023-11-14
C00853,Email,3.0,Would definitly recommend!*,2024-10-30
C00082,Social Media,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-05
C00480,Social Media,2.0,T0tally satisfi3d!,2024-05-02
C00821,Social Media,5.0,Could improve produtc qualty....,2024-09-15
C00655,,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-09-17
C00063,Survey,4.0,Very poor qualty for the price.,2024-06-11
C00370,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-12-23
C00572,Survey,5.0,Good but could be better.??,2024-01-01
,Social Media,3.0,Could improve produtc qualty....,2024-04-01
C00961,Survey,5.0,Satisfied with the service.,2024-02-23
C00912,Email,2.0,The servise was grate!,2024-04-15
C00426,Social Media,5.0,Not worth the price.,2024-07-19
C00842,Social Media,1.0,Could improve produtc qualty....,2024-02-12
C00378,Survey,,The best experience i've had!,2023-11-27
C00814,Survey,1.0,Terrible custmer support.!!!,2024-04-12
C00726,Survey,2.0,,2023-11-08
C00060,Email,2.0,Too slow response time.,2024-09-21
C00844,Email,1.0,Good but could be better.??,2024-07-09
C00632,Survey,4.0,Exceeds my expectations!??,2024-07-07
C00273,Email,5.0,Exceeds my expectations!??,2024-05-10
C00542,Email,4.0,T0tally satisfi3d!,2024-01-07
C00042,Social Media,5.0,Would definitly recommend!*,2024-02-26
C00752,Social Media,5.0,Not worth the price.,2023-11-25
C00073,Social Media,1.0,Exceeds my expectations!??,2024-06-11
C00855,Survey,2.0,Terrible custmer support.!!!,2023-12-14
C00312,Email,3.0,Could improve produtc qualty....,2023-11-10
C00080,Survey,5.0,Not worth the price.,2024-09-04
C00968,Survey,5.0,Terrible custmer support.!!!,2024-01-22
C00222,Social Media,2.0,,2024-01-15
C00984,Email,5.0,Could improve produtc qualty....,2023-12-30
C00532,Survey,4.0,Very responsive and helpful!*,2024-05-28
C00100,Email,1.0,Very poor qualty for the price.,2024-08-12
C00104,Email,4.0,The best experience i've had!,2024-08-31
C00743,Social Media,1.0,Would definitly recommend!*,2024-06-25
C00237,Email,3.0,Exceeds my expectations!??,
,Email,5.0,Would definitly recommend!*,2024-04-26
,Email,5.0,The best experience i've had!,2024-02-15
C00195,Social Media,3.0,Exceeds my expectations!??,
,Social Media,3.0,Very responsive and helpful!*,2023-12-31
C00539,Email,3.0,T0tally satisfi3d!,2024-03-28
C00673,Social Media,1.0,Exceeds my expectations!??,2024-06-20
C00255,Social Media,3.0,Too slow response time.,2024-03-06
C00584,Survey,2.0,Not worth the price.,2024-01-23
C00641,Email,4.0,Could improve produtc qualty....,2023-11-27
C00971,Social Media,4.0,Not worth the price.,2024-03-29
C00184,Email,2.0,Very poor qualty for the price.,2024-03-09
C00572,Social Media,5.0,"Overall, a decent experience.*",2023-12-17
C00768,Social Media,4.0,Very poor qualty for the price.,2024-09-12
C00572,Social Media,5.0,Not worth the price.,2024-01-08
C00426,Survey,1.0,Terrible custmer support.!!!,2024-06-19
C00765,Social Media,1.0,The best experience i've had!,2024-03-28
C00109,Email,2.0,Satisfied with the service.,2024-03-11
C00785,Social Media,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-12-19
,Social Media,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-02-04
C00591,Email,2.0,Could improve produtc qualty....,2024-06-03
C00367,Email,5.0,Could improve produtc qualty....,2024-06-09
C00691,Social Media,5.0,Very poor qualty for the price.,2024-06-02
,Survey,3.0,Exceeds my expectations!??,2024-05-02
C00720,Survey,4.0,Satisfied with the service.,2024-05-26
C00682,Email,5.0,Terrible custmer support.!!!,2023-11-27
C00438,Social Media,1.0,,2024-02-02
C00905,Email,1.0,Exceeds my expectations!??,
C00107,Social Media,5.0,T0tally satisfi3d!,2024-02-16
C00171,Survey,2.0,T0tally satisfi3d!,2024-05-28
C00812,Survey,,Very poor qualty for the price.,2023-12-19
C00185,Email,4.0,Good but could be better.??,2024-06-03
C00564,Survey,5.0,Very poor qualty for the price.,2024-05-05
C00412,Social Media,1.0,Satisfied with the service.,2024-04-26
C00517,Email,3.0,Very poor qualty for the price.,2024-07-23
C00346,Email,3.0,The servise was grate!,2023-11-16
C00674,Social Media,5.0,Not worth the price.,2024-06-06
C00162,Email,1.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-01-18
C00547,Survey,1.0,Very responsive and helpful!*,2024-03-12
C00615,Survey,5.0,T0tally satisfi3d!,2024-06-24
C00454,Social Media,5.0,The servise was grate!,2024-04-19
C00956,Survey,2.0,Could improve produtc qualty....,
C00361,Social Media,1.0,Too slow response time.,2024-04-26
C00925,Email,4.0,Terrible custmer support.!!!,2024-01-20
C00323,Social Media,4.0,Good but could be better.??,2024-06-07
C00564,Survey,5.0,Exceeds my expectations!??,2024-06-25
C00333,Survey,1.0,The servise was grate!,2024-01-15
C00866,,3.0,The best experience i've had!,2023-12-02
C00381,Social Media,3.0,Could improve produtc qualty....,2024-10-15
,Email,2.0,Not worth the price.,2024-03-07
,Social Media,5.0,The best experience i've had!,2024-05-30
C00649,Social Media,4.0,Would definitly recommend!*,2024-09-22
C00441,Social Media,4.0,Terrible custmer support.!!!,2024-07-04
C00846,Survey,5.0,Too slow response time.,2023-12-04
C00744,Survey,2.0,Good but could be better.??,2024-01-17
C00332,,,T0tally satisfi3d!,
C00624,Survey,3.0,Very responsive and helpful!*,2024-04-13
C00247,Social Media,1.0,Could improve produtc qualty....,2024-01-01
C00577,Survey,3.0,Not worth the price.,
C00559,Social Media,5.0,Terrible custmer support.!!!,2023-11-08
C00220,Social Media,5.0,Too slow response time.,2024-05-05
C00385,Survey,1.0,T0tally satisfi3d!,2024-10-20
C00785,Social Media,4.0,Terrible custmer support.!!!,
C00564,Survey,1.0,Not worth the price.,2024-08-12
C00949,Social Media,3.0,Satisfied with the service.,2024-07-11
C00763,Email,2.0,Could improve produtc qualty....,2023-11-26
C00261,Email,2.0,Too slow response time.,2024-06-10
C00369,Social Media,4.0,Exceeds my expectations!??,2024-08-27
C00985,Survey,1.0,,2023-11-06
C00464,Social Media,1.0,Could improve produtc qualty....,2024-04-16
C00459,Survey,1.0,The best experience i've had!,2024-06-28
C00983,Email,5.0,Very poor qualty for the price.,2023-12-13
C00407,Email,,Exceeds my expectations!??,2023-12-11
C00001,Email,5.0,,2024-02-04
C00744,Social Media,,,2023-12-17
C00036,Survey,1.0,"Overall, a decent experience.*",2024-10-27
,Survey,2.0,Very poor qualty for the price.,2024-07-29
C00611,Social Media,5.0,The servise was grate!,2023-12-21
C00017,,2.0,Too slow response time.,2024-05-19
C00531,Survey,5.0,Exceeds my expectations!??,2024-06-24
C00139,Survey,,The servise was grate!,2024-10-22
C00912,Survey,3.0,"Overall, a decent experience.*",2024-09-06
C00310,Social Media,2.0,T0tally satisfi3d!,2024-02-16
C00007,Social Media,3.0,Very poor qualty for the price.,2024-02-05
C00308,Email,3.0,Exceeds my expectations!??,
C00228,Social Media,1.0,The servise was grate!,2024-05-09
C00220,Social Media,2.0,Terrible custmer support.!!!,2024-02-09
C00877,Email,4.0,,2024-08-25
C00323,Email,1.0,Good but could be better.??,2024-03-01
C00023,Social Media,5.0,Very responsive and helpful!*,2024-10-26
C00791,Social Media,1.0,Very poor qualty for the price.,2024-03-02
C00842,Social Media,,Would definitly recommend!*,2023-11-13
C00966,Email,3.0,T0tally satisfi3d!,2024-09-22
C00707,Survey,5.0,"Overall, a decent experience.*",2024-05-12
C00843,Survey,1.0,,2024-03-23
C00283,Social Media,5.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-08-02
C00942,Social Media,,Too slow response time.,2024-03-28
C00567,Social Media,1.0,Would definitly recommend!*,2024-08-29
C00524,Social Media,3.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-28
,,3.0,Terrible custmer support.!!!,2024-04-16
C00585,Social Media,1.0,Would definitly recommend!*,2023-12-16
C00949,Email,2.0,T0tally satisfi3d!,2024-06-06
C00586,Survey,3.0,Not worth the price.,2024-04-22
C00159,Social Media,2.0,Satisfied with the service.,2024-07-04
C00097,Email,4.0,Exceeds my expectations!??,2023-12-03
C00039,Social Media,2.0,Exceeds my expectations!??,2024-06-18
C00472,Social Media,,Terrible custmer support.!!!,2024-08-28
C00365,Social Media,1.0,,2024-04-04
C00160,Email,3.0,Very poor qualty for the price.,2024-02-09
C00142,Social Media,5.0,Satisfied with the service.,
C00272,Social Media,4.0,Very poor qualty for the price.,2023-12-30
C00376,,2.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2024-10-31
C00911,Survey,4.0,,2024-08-01
C00597,Email,4.0,Exceeds my expectations!??,2024-02-29
C00256,Survey,2.0,,2023-11-21
C00239,Email,4.0,Very responsive and helpful!*,2024-01-19
C00263,Social Media,1.0,The best experience i've had!,2024-03-22
C00831,Survey,2.0,Exceeds my expectations!??,2024-02-03
C00308,Email,3.0,"Overall, a decent experience.*",2024-05-25
C00095,Survey,5.0,T0tally satisfi3d!,2024-10-19
,Survey,5.0,Terrible custmer support.!!!,2024-03-19
C00410,Social Media,4.0,,2024-06-03
C00583,Email,5.0,Good but could be better.??,
C00940,Email,2.0,Very responsive and helpful!*,2024-04-24
C00223,Email,2.0,Very responsive and helpful!*,2024-09-21
C00752,Survey,3.0,Satisfied with the service.,2024-10-20
C00080,Email,2.0,Would definitly recommend!*,2024-04-22
C00741,Email,5.0,Too slow response time.,2023-12-31
C00333,Survey,1.0,Satisfied with the service.,2024-08-24
C00812,Email,1.0,Would definitly recommend!*,2023-11-17
C00495,Survey,3.0,Could improve produtc qualty....,2024-01-17
C00178,Social Media,5.0,,2023-11-22
C00500,Social Media,3.0,Too slow response time.,2024-04-08
C00846,Social Media,4.0,"Overall, a decent experience.*",2023-12-10
C00921,Social Media,1.0,Could improve produtc qualty....,2024-10-04
C00707,Social Media,3.0,Exceeds my expectations!??,2023-12-08
C00720,Survey,3.0,Very poor qualty for the price.,2024-04-18
C00591,Survey,4.0,T0tally satisfi3d!,2024-11-02
C00840,Email,2.0,T0tally satisfi3d!,2024-04-09
C00930,Survey,1.0,Very responsive and helpful!*,2024-08-09
C00098,Survey,3.0,Would definitly recommend!*,2024-07-20
C00610,Survey,4.0,"N33ds impr0v3m3nt, 3sp3cialy in supp0rt.",2023-11-21
C00658,Social Media,4.0,Satisfied with the service.,2024-04-14
C00308,Email,2.0,Satisfied with the service.,2023-12-25
C00039,Email,5.0,Could improve produtc qualty....,
C00749,Social Media,4.0,Good but could be better.??,2024-09-10
C00828,Social Media,5.0,T0tally satisfi3d!,2024-02-26
C00591,Email,2.0,Exceeds my expectations!??,2024-02-10
C00391,Email,3.0,Satisfied with the service.,2024-03-29
C00081,Survey,3.0,Exceeds my expectations!??,2024-05-23
C00799,Survey,1.0,"Overall, a decent experience.*",2024-05-09
C00058,Survey,1.0,Exceeds my expectations!??,2024-03-10
C00944,Email,4.0,The best experience i've had!,2024-02-27
C00790,Social Media,,Exceeds my expectations!??,2024-06-05
C00343,Survey,2.0,Not worth the price.,2024-02-16
C00357,,4.0,,2024-03-05
,Email,5.0,Very responsive and helpful!*,2023-11-08
C00837,Social Media,1.0,Satisfied with the service.,2024-04-14
C00445,Survey,2.0,Satisfied with the service.,2024-07-08
C00427,Survey,5.0,,2024-11-01
