Date,Store ID,Product ID,Units Sold,Sales Amount,Discount Applied,Customer Segment
11-06-2024,S031,P024,33.0,325.87,4.54,New
19/11/2024,S034,P049,142.0,4601.68,10.69,Premium
,S039,P077,173.0,208.62,8.47,New
2024-11-05,S050,P013,176.0,858.27,0.56,New
11-14-2024,S002,P081,77.0,601.16,10.33,
2024-11-13,,P019,94.0,,4.28,Regular
20/11/2024,S047,P065,122.0,,13.95,Premium
2024-11-22,S026,P033,59.0,1357.08,16.65,Premium
11-29-2024,S038,P008,132.0,4571.47,12.44,Premium
2024-11-05,S031,P013,43.0,4701.83,13.29,Regular
,S031,P051,94.0,356.98,9.34,Premium
11-02-2024,S045,P030,106.0,3620.37,9.96,Regular
23/11/2024,S042,P028,43.0,3248.98,,Regular
24/11/2024,S042,P043,180.0,2487.63,19.77,Premium
2024-11-29,S023,P080,106.0,37.34,1.64,Premium
,S029,P037,108.0,1248.7,8.13,New
2024-11-15,S038,P059,109.0,2680.76,12.72,Premium
30/11/2024,S010,P021,166.0,4504.79,14.19,Regular
14/11/2024,S048,P042,40.0,3534.99,11.39,Regular
2024-11-22,S044,P083,12.0,3618.36,17.81,Premium
27/11/2024,S002,P001,68.0,3112.17,19.97,Regular
19/11/2024,S036,P074,183.0,3685.51,2.28,Premium
2024-11-28,S046,P100,88.0,,8.61,Regular
2024-11-28,S003,P004,85.0,4487.13,8.3,Premium
11-11-2024,S006,P065,90.0,3697.33,,Premium
19/11/2024,S027,P081,76.0,2532.54,19.67,Regular
2024-11-29,S018,P057,114.0,800.74,11.81,New
07/11/2024,S007,P063,109.0,4755.39,2.55,
11-24-2024,,P026,79.0,506.64,9.06,Regular
2024-11-21,S050,P039,170.0,1301.62,13.36,New
12/11/2024,S006,P098,56.0,2107.07,14.76,Premium
2024-11-25,S003,P043,177.0,1116.22,9.73,Regular
11-12-2024,S037,P012,132.0,3985.66,2.14,New
11-07-2024,S025,P022,151.0,2294.94,13.64,Regular
2024-11-23,S044,P023,78.0,1629.66,4.44,Premium
2024-11-04,S017,P053,42.0,1153.58,5.15,Regular
11-19-2024,S008,P063,170.0,1815.87,3.28,New
,S015,P097,155.0,4392.97,1.6,Premium
,S029,P069,119.0,,1.98,Regular
11-15-2024,S008,P009,,1472.24,18.23,New
11-20-2024,S019,P041,148.0,4031.77,15.11,Regular
11-28-2024,S041,P036,71.0,3848.74,2.28,Premium
11-27-2024,S019,P086,95.0,2527.47,8.75,New
04/11/2024,S014,P068,92.0,,19.11,Regular
24/11/2024,S046,P075,17.0,2418.95,18.95,Regular
20/11/2024,,P043,,2466.16,8.38,New
11/11/2024,S021,P036,86.0,1988.01,12.47,Regular
27/11/2024,S046,P009,169.0,236.15,16.57,Premium
11-26-2024,S047,P022,,3820.42,12.72,New
,S004,P053,85.0,3496.13,4.83,New
2024-11-05,S038,P065,179.0,701.9,0.45,Regular
09/11/2024,S009,P016,13.0,1405.69,2.95,Premium
2024-11-14,S016,P028,180.0,,11.05,New
17/11/2024,S029,P021,142.0,1698.77,6.79,Regular
,S025,,90.0,1141.4,3.84,New
14/11/2024,S032,P032,51.0,1726.12,,Regular
2024-11-06,S034,P005,70.0,68.64,8.11,Regular
02/11/2024,S016,P021,16.0,2779.01,11.87,Premium
,S016,P057,5.0,4743.81,9.78,
2024-11-12,S017,P091,66.0,,8.89,New
2024-11-21,S027,P038,,135.85,3.69,Premium
11-26-2024,S043,P072,,,13.29,Regular
26/11/2024,S030,P066,116.0,492.91,12.01,New
2024-11-21,S047,P029,94.0,2868.88,1.12,New
22/11/2024,,P063,75.0,2686.75,15.33,Regular
11-02-2024,S027,P011,193.0,4608.8,14.43,Regular
2024-11-06,S044,P064,31.0,3055.06,11.63,Premium
,S047,P059,194.0,4602.85,,
27/11/2024,S047,P084,160.0,2703.27,,New
11-06-2024,S046,P087,142.0,3288.86,15.45,New
11-02-2024,S041,P041,66.0,4109.35,,Regular
,S041,P090,108.0,283.89,19.35,Premium
2024-11-01,S042,P020,167.0,4514.79,11.77,Premium
28/11/2024,S018,P034,188.0,1906.82,3.91,Premium
23/11/2024,,P073,87.0,4962.94,18.95,Premium
08/11/2024,S011,P098,98.0,564.49,5.55,Regular
29/11/2024,S001,P017,178.0,4770.49,5.83,New
27/11/2024,S040,P054,32.0,619.26,9.77,New
28/11/2024,S007,P025,170.0,3719.23,7.49,Regular
2024-11-18,S033,P001,134.0,3212.01,7.71,New
24/11/2024,S050,P075,125.0,2691.19,9.88,Regular
11-27-2024,S020,P040,59.0,,,Regular
11-09-2024,S048,P002,149.0,2227.25,11.19,New
2024-11-20,S044,P074,135.0,4480.75,,Premium
2024-11-29,S039,P020,116.0,1745.35,10.51,Regular
11-17-2024,S033,P058,,1365.63,5.82,Premium
20/11/2024,S046,P038,50.0,4787.4,11.07,Premium
2024-11-11,S025,P041,9.0,2732.73,,Regular
11-29-2024,S018,P077,106.0,1212.8,14.32,Regular
,S002,P010,,1319.69,19.29,Regular
11-08-2024,S024,P099,188.0,1553.52,18.38,Regular
2024-11-05,S008,P043,139.0,1451.68,6.21,Premium
11-04-2024,S017,P016,117.0,2068.86,14.03,New
2024-11-08,S008,P065,127.0,3222.77,0.33,
,S031,P018,91.0,2612.64,11.66,Premium
11-28-2024,,P050,55.0,,16.52,New
,S049,P036,69.0,1886.11,17.16,New
23/11/2024,S040,P054,163.0,3307.37,15.24,Regular
2024-11-20,S033,P029,88.0,153.06,5.27,Regular
11-05-2024,S014,P029,92.0,3140.85,8.16,Regular
2024-11-30,S006,,153.0,765.24,17.49,Regular
,,,50.0,1945.47,7.96,New
11-08-2024,S023,P005,149.0,2456.38,5.1,New
11-16-2024,S002,P093,122.0,2735.01,18.15,New
11-08-2024,S017,P041,46.0,1847.92,4.99,New
2024-11-02,S017,P031,175.0,4985.76,17.88,Regular
26/11/2024,S022,P009,81.0,4119.04,12.95,New
,S009,P013,,1759.81,16.17,Premium
,S003,P095,156.0,722.62,15.99,Regular
11-09-2024,S042,P091,93.0,439.34,17.01,Premium
26/11/2024,S040,P015,26.0,2040.59,14.61,Premium
2024-11-21,S005,P069,163.0,2383.6,18.81,New
2024-11-07,S018,P038,119.0,4027.07,0.01,Regular
11-15-2024,S005,P095,86.0,2586.13,7.97,New
27/11/2024,S020,P069,194.0,2637.06,,New
09/11/2024,S027,P055,17.0,4978.65,12.78,Premium
2024-11-30,S004,P079,27.0,4708.53,1.41,Regular
27/11/2024,S048,P076,78.0,4853.14,5.74,Premium
2024-11-23,S050,P040,169.0,4539.08,9.01,Premium
11-24-2024,S035,P073,144.0,1220.41,,Premium
11-16-2024,S006,P048,74.0,2596.17,5.38,Regular
11-08-2024,S003,P098,164.0,1896.79,19.09,New
2024-11-29,S039,P008,28.0,2352.13,15.7,Regular
2024-11-19,S032,P074,25.0,14.46,4.77,New
2024-11-01,S029,P086,167.0,1462.09,,New
,S020,P096,169.0,1659.45,,Premium
2024-11-05,S006,P047,35.0,1073.75,1.21,New
2024-11-02,S034,,59.0,3344.43,0.33,Premium
2024-11-30,S004,P033,124.0,4661.53,8.31,Premium
11-30-2024,S018,P096,118.0,4546.68,0.48,Premium
2024-11-12,,P026,133.0,4171.42,17.62,Premium
26/11/2024,S005,P004,,2781.24,,Premium
08/11/2024,S047,,185.0,,9.57,Regular
2024-11-24,S042,P054,60.0,4061.95,,New
,S042,P081,126.0,495.26,14.59,Premium
28/11/2024,S019,P051,178.0,4973.63,1.2,New
30/11/2024,S017,P075,62.0,2142.31,15.85,Regular
2024-11-09,S047,P089,97.0,,13.45,New
2024-11-29,S028,P067,139.0,,0.67,New
2024-11-01,S034,P005,2.0,4984.16,12.58,Regular
01/11/2024,,P059,,2799.3,18.36,Premium
21/11/2024,S010,P092,,2232.87,15.69,Premium
,S029,P061,9.0,3233.63,14.69,Regular
11-08-2024,S031,P064,25.0,3193.29,15.87,Regular
11-09-2024,S038,P081,96.0,4230.07,12.4,Regular
11-19-2024,S044,P021,77.0,3800.46,18.38,Premium
2024-11-09,S008,P004,115.0,1082.14,11.52,New
20/11/2024,S045,P052,36.0,,14.75,New
2024-11-10,S032,P096,117.0,2959.45,19.78,Regular
13/11/2024,S033,P028,43.0,757.25,11.52,New
12/11/2024,S003,P023,7.0,1841.45,5.91,Premium
,S030,P033,157.0,1987.83,7.57,New
11-24-2024,S001,P055,16.0,,,New
28/11/2024,S026,P087,127.0,2563.31,3.43,New
2024-11-11,S017,,123.0,158.67,3.64,
11-26-2024,S033,P009,11.0,190.93,12.58,Premium
,S036,P081,129.0,1607.17,1.05,Regular
11-11-2024,S029,P052,,1446.03,1.4,New
26/11/2024,S036,P002,57.0,774.69,8.83,Premium
2024-11-20,S009,P029,111.0,162.85,11.14,Premium
2024-11-20,S004,P009,28.0,1658.12,14.06,New
2024-11-26,S018,P063,134.0,192.81,19.16,New
11-25-2024,S043,P004,99.0,2856.28,16.45,
2024-11-23,S010,P096,126.0,2458.1,12.24,Premium
05/11/2024,S048,P007,124.0,1993.0,7.83,Regular
11-10-2024,S048,P005,179.0,214.73,2.35,Regular
11-09-2024,S001,P071,104.0,3306.94,5.7,New
20/11/2024,S001,P012,27.0,428.06,8.36,New
,S019,P023,57.0,4530.68,9.44,New
,S016,P013,161.0,4027.87,2.84,New
11-03-2024,S022,P017,171.0,390.11,4.75,Premium
23/11/2024,S048,,122.0,1077.96,3.24,
2024-11-10,S036,P080,159.0,4434.09,17.64,New
2024-11-05,S010,P069,175.0,1769.5,15.67,New
11-01-2024,S021,P036,97.0,3401.8,12.67,New
11-27-2024,S039,P081,156.0,4406.41,0.85,Regular
09/11/2024,S041,P071,29.0,3260.01,12.66,Regular
11-14-2024,S021,P048,167.0,4085.75,16.58,Premium
2024-11-11,S027,P057,98.0,1745.4,4.16,Premium
2024-11-17,S009,P037,117.0,3128.63,5.75,Regular
11-01-2024,S038,,200.0,4443.21,4.82,Regular
2024-11-08,S016,P003,46.0,228.85,14.77,Regular
06/11/2024,S042,P002,132.0,1235.55,0.25,New
09/11/2024,S019,,114.0,2225.57,11.07,New
11-12-2024,S022,P017,134.0,4185.06,19.38,New
2024-11-30,S008,P060,169.0,3854.29,18.05,Regular
08/11/2024,S047,P089,153.0,,7.17,New
01/11/2024,S050,P043,183.0,3290.07,19.58,Regular
11-08-2024,S028,P039,135.0,3073.52,13.34,Premium
2024-11-27,S018,P006,13.0,4675.15,11.36,New
,S002,P059,26.0,777.69,3.7,Premium
2024-11-08,S044,P040,194.0,237.21,15.18,Regular
2024-11-01,S048,P083,192.0,202.68,12.29,New
16/11/2024,S008,P018,42.0,2403.18,,New
11-14-2024,S026,P021,40.0,2848.64,9.29,Premium
,S047,P018,159.0,2145.08,,New
07/11/2024,S013,P089,177.0,2849.58,18.08,Regular
2024-11-28,S038,P013,,4064.14,16.48,
11-14-2024,S028,,2.0,4466.56,8.26,New
13/11/2024,S041,P072,125.0,1397.03,8.23,Premium
,S033,P024,117.0,2807.89,14.8,New
03/11/2024,S029,P043,194.0,1969.0,9.82,Premium
11-04-2024,S050,P078,178.0,4914.1,13.58,Premium
2024-11-23,S013,P029,,1843.49,13.58,New
11-04-2024,S008,P048,101.0,846.02,11.7,Premium
2024-11-01,S003,P042,186.0,4538.3,3.81,Regular
28/11/2024,S027,P052,181.0,1829.12,7.06,
27/11/2024,S031,P035,72.0,1511.7,,Premium
2024-11-03,S004,P018,175.0,3119.7,,Premium
11-07-2024,S043,P046,6.0,3601.97,18.44,Regular
11-24-2024,S023,P050,8.0,1993.3,7.15,Regular
11-14-2024,S007,P073,75.0,3465.93,16.96,Premium
2024-11-13,S028,P043,85.0,893.54,18.23,New
11-12-2024,S017,P037,170.0,1088.47,9.63,Regular
,S028,P020,196.0,4572.14,3.19,Premium
22/11/2024,,P090,,2696.44,7.21,Regular
24/11/2024,S012,P007,150.0,3694.87,8.9,
11-20-2024,S016,P037,,4942.01,17.38,Regular
26/11/2024,S038,P045,28.0,2232.25,12.39,Premium
20/11/2024,S024,P092,,703.68,2.36,New
2024-11-03,S034,P002,120.0,2766.45,9.37,New
,S034,P079,147.0,3329.79,19.44,Premium
,S049,P007,197.0,,18.19,New
17/11/2024,S048,P019,15.0,2607.16,15.39,Premium
17/11/2024,S005,P039,179.0,2358.93,8.54,
02/11/2024,S017,P079,53.0,,19.69,Regular
2024-11-15,S026,P055,87.0,4309.96,5.82,Regular
2024-11-28,S039,P016,61.0,458.66,16.49,Regular
2024-11-30,S019,P022,186.0,326.84,13.83,Regular
,S042,P081,49.0,2172.16,19.49,New
27/11/2024,,P002,50.0,3431.28,,New
15/11/2024,S028,P021,129.0,2957.54,4.55,Premium
13/11/2024,S014,P020,55.0,3978.27,6.31,Premium
11-19-2024,S003,P010,,,5.72,Regular
2024-11-08,S050,P088,28.0,506.62,9.3,New
11-11-2024,S014,P026,171.0,2432.16,4.07,Premium
,S049,P019,56.0,4289.71,1.22,Regular
2024-11-23,S043,P050,112.0,2300.89,11.91,Premium
29/11/2024,S028,P051,67.0,3440.0,,New
11-17-2024,,P092,68.0,514.24,1.77,New
2024-11-24,S015,P025,170.0,,12.15,Regular
,S001,P052,135.0,,19.76,New
21/11/2024,S007,P034,21.0,1448.47,,
11-09-2024,S026,P024,95.0,623.63,15.06,New
,S031,P042,64.0,2754.64,3.14,Premium
2024-11-04,S046,P053,111.0,2090.93,2.41,New
2024-11-29,S001,P034,167.0,3202.97,0.72,New
18/11/2024,S008,P057,33.0,4535.29,18.18,Regular
2024-11-11,S042,P096,59.0,2703.26,,New
30/11/2024,S037,P058,,3350.23,13.19,Regular
30/11/2024,S043,P068,,3852.55,7.0,New
2024-11-26,S013,P003,7.0,1343.28,12.09,Premium
11-04-2024,S018,P034,77.0,4073.88,18.22,Premium
11-13-2024,S038,P033,167.0,4494.13,6.77,Premium
11-03-2024,S047,P056,12.0,2687.63,7.53,Regular
2024-11-15,S027,P085,86.0,4545.28,8.31,Premium
,S039,P035,145.0,4069.36,12.19,New
11-26-2024,S004,P043,110.0,980.6,6.51,Regular
2024-11-04,S026,P028,72.0,1866.59,12.5,New
,S047,P067,117.0,3311.17,19.81,Premium
2024-11-16,S032,P069,118.0,2537.92,5.07,Regular
02/11/2024,S035,P085,100.0,,6.61,New
11-18-2024,S046,P006,8.0,1427.73,19.38,Premium
11-22-2024,S045,P054,65.0,4673.72,,New
30/11/2024,S016,P089,128.0,544.57,2.53,Regular
24/11/2024,S001,P076,152.0,4380.13,3.27,New
11-03-2024,S006,P022,73.0,2904.98,3.88,New
2024-11-27,S034,P074,63.0,2608.13,19.78,Premium
11-22-2024,S032,P078,21.0,1263.11,16.19,Premium
,S014,P073,62.0,2326.91,18.85,Premium
11-13-2024,S042,P031,167.0,900.9,5.4,Regular
11/11/2024,S022,P071,96.0,1004.17,13.03,Regular
11-03-2024,S020,P090,167.0,4745.74,16.71,New
11-06-2024,,P045,92.0,2633.6,18.61,Regular
2024-11-13,S025,P066,173.0,226.14,4.55,Regular
2024-11-13,S038,P080,18.0,1045.16,3.57,Premium
,S013,P004,30.0,1556.55,15.43,Premium
11-30-2024,S047,P095,125.0,409.08,18.9,Regular
11-08-2024,S007,P052,195.0,2268.69,5.48,Regular
11-28-2024,S040,P092,,3413.3,7.24,Premium
30/11/2024,S019,P034,151.0,4296.72,13.09,New
2024-11-22,S011,P063,95.0,580.33,,Premium
20/11/2024,S042,P032,85.0,1254.67,9.71,New
11-07-2024,S046,P086,174.0,3241.16,16.29,New
11-25-2024,S012,P078,55.0,3742.21,19.08,New
11-11-2024,,P079,23.0,2110.45,,Premium
06/11/2024,S023,P079,157.0,2089.2,2.79,Regular
11-19-2024,S013,P053,101.0,1599.5,3.95,Regular
28/11/2024,S010,P089,112.0,1900.49,3.69,Premium
2024-11-24,S019,P083,148.0,1417.4,5.74,New
11-10-2024,S011,,57.0,,9.53,Regular
11-16-2024,S030,P057,140.0,1564.32,0.21,New
09/11/2024,S010,P022,91.0,3586.83,1.37,Regular
2024-11-15,S030,P027,178.0,4405.56,4.23,New
2024-11-23,S031,P047,151.0,3438.86,19.17,Regular
27/11/2024,S040,P073,22.0,4081.0,8.37,Premium
2024-11-13,S016,P044,43.0,982.98,11.44,Premium
11-01-2024,S012,P014,7.0,3592.04,,Regular
2024-11-11,S019,P094,118.0,168.83,,Regular
21/11/2024,S026,P026,42.0,3616.6,4.43,Regular
18/11/2024,S045,P037,9.0,4756.21,5.81,Premium
2024-11-20,S001,P035,191.0,3504.11,7.85,Premium
2024-11-19,S037,P019,19.0,3010.0,11.37,New
11-13-2024,S042,P023,107.0,30.55,8.93,Regular
14/11/2024,S005,P013,132.0,86.61,,New
03/11/2024,S017,P013,3.0,4424.2,9.26,Premium
,S029,P075,41.0,4285.0,4.17,New
11-07-2024,S020,P069,185.0,3249.6,,New
2024-11-15,S034,P009,194.0,3035.54,10.02,New
2024-11-10,S043,P081,185.0,956.04,14.47,Premium
11-23-2024,S011,P052,36.0,4764.71,17.48,Regular
11-27-2024,S014,P087,187.0,2012.85,13.16,New
2024-11-30,S004,P011,66.0,617.22,16.52,New
,S026,,,780.01,11.71,Premium
,S047,P098,115.0,803.78,,Regular
,S023,,29.0,2864.05,18.41,New
2024-11-01,S014,,36.0,3428.07,18.09,Premium
08/11/2024,S001,P075,119.0,3049.81,,New
02/11/2024,S010,P090,69.0,3502.34,16.47,New
2024-11-10,S019,P049,45.0,4631.3,9.25,Regular
,S011,P012,26.0,1613.21,3.21,Regular
11-29-2024,S048,P092,,176.58,1.37,
2024-11-27,S017,,162.0,2065.29,,Regular
11/11/2024,S004,P054,51.0,2445.81,1.42,New
11-02-2024,S006,P057,183.0,3248.73,6.98,Regular
18/11/2024,S027,P031,188.0,399.35,6.18,Premium
2024-11-08,S016,,48.0,945.11,19.22,Regular
29/11/2024,S041,P096,,684.69,,
11-29-2024,S013,P047,119.0,1635.41,5.99,Premium
14/11/2024,,P035,6.0,3224.28,,New
16/11/2024,S013,P008,50.0,2256.85,14.3,
2024-11-26,S046,,75.0,,2.44,New
11-01-2024,S028,P006,169.0,3550.88,13.73,Regular
25/11/2024,S008,P057,121.0,384.31,4.24,New
11-22-2024,S027,P059,13.0,585.21,,Premium
,S048,P022,52.0,2050.62,10.31,Regular
11-24-2024,S048,P050,63.0,2900.44,7.17,New
18/11/2024,S038,,173.0,3904.07,5.33,Premium
11-23-2024,S023,P022,143.0,1261.2,12.42,Premium
2024-11-05,S044,P096,144.0,,7.62,New
11-29-2024,S019,,62.0,2880.87,14.85,Premium
11-08-2024,S050,P058,130.0,3468.74,19.37,
11-10-2024,S005,P032,28.0,1101.69,,Premium
11-27-2024,S013,P033,40.0,3915.2,17.63,Premium
,S019,P076,,2867.29,7.38,Regular
11-12-2024,S018,P016,118.0,2113.55,3.05,New
2024-11-23,S018,P071,48.0,1795.71,14.52,Premium
11-14-2024,S024,P093,103.0,4624.79,0.55,Regular
11-26-2024,S046,P037,3.0,1328.8,7.28,Regular
11-10-2024,S021,P020,110.0,1302.09,18.76,Regular
06/11/2024,S013,P084,13.0,3180.93,3.17,New
21/11/2024,S030,P048,91.0,371.68,13.52,New
2024-11-08,S023,P054,139.0,1306.54,7.84,Regular
2024-11-21,S006,P098,172.0,2487.01,0.72,Regular
07/11/2024,S021,P040,185.0,,12.97,Regular
11-23-2024,S030,P061,57.0,4150.09,,Premium
,S044,P079,22.0,3657.96,7.06,New
19/11/2024,S007,P096,118.0,905.96,,
,S043,P012,134.0,,1.24,New
2024-11-06,S035,P044,,3457.74,13.25,Regular
08/11/2024,S040,P094,102.0,,4.88,Regular
20/11/2024,S033,P057,111.0,1539.11,,New
24/11/2024,S033,P058,28.0,2577.85,0.75,Regular
11-26-2024,S018,P055,189.0,153.52,11.64,Premium
2024-11-27,S009,P043,146.0,3818.46,1.46,New
11-26-2024,S024,P047,8.0,3622.83,13.6,Regular
13/11/2024,S049,P096,118.0,2281.99,10.85,New
2024-11-22,S025,P033,129.0,3223.31,7.76,Premium
02/11/2024,S030,P048,39.0,4173.25,6.5,New
2024-11-28,S047,P098,196.0,4071.9,0.49,Premium
06/11/2024,S004,P046,161.0,4982.1,3.43,
2024-11-17,S022,P029,162.0,4810.03,9.22,Premium
2024-11-07,S004,P001,48.0,3223.99,2.78,New
2024-11-13,S017,P018,183.0,1328.09,19.84,New
,S024,P025,34.0,3794.11,,
11-30-2024,S039,P061,,1438.83,3.34,Regular
30/11/2024,S026,P049,105.0,2815.67,4.35,New
16/11/2024,S026,P079,101.0,2239.63,10.76,
11-21-2024,S020,P006,11.0,2244.04,12.26,New
10/11/2024,S044,P049,168.0,3497.6,6.45,Regular
2024-11-04,S002,P043,1.0,4517.77,4.32,
2024-11-03,S021,P046,5.0,3826.74,2.9,New
11/11/2024,S007,P018,96.0,1865.43,2.24,Premium
2024-11-01,S021,P034,34.0,1129.32,,Regular
11-09-2024,S042,P033,79.0,3175.86,11.27,Premium
12/11/2024,S023,P009,156.0,574.39,6.56,New
2024-11-29,S044,P100,138.0,2792.8,18.63,New
,S047,P005,140.0,2396.78,11.32,New
11-14-2024,S018,P090,119.0,1154.7,4.07,Regular
09/11/2024,S004,P069,183.0,734.86,0.09,New
11-18-2024,S009,P096,18.0,1088.19,6.61,Regular
11-30-2024,S003,P017,98.0,57.61,2.91,New
11/11/2024,S032,P091,13.0,2605.65,9.2,Regular
11-03-2024,S030,P045,126.0,1679.35,4.82,Regular
11-28-2024,S033,P009,4.0,4158.03,19.21,Regular
11-06-2024,S038,P084,50.0,836.1,14.01,Regular
,S016,P073,183.0,1387.37,3.05,Premium
13/11/2024,S018,P081,92.0,323.99,19.86,Premium
11-30-2024,S012,P024,24.0,571.92,17.24,Premium
11-28-2024,S041,P095,160.0,4774.51,6.63,New
11-24-2024,S039,P065,56.0,757.84,2.69,Premium
11-17-2024,S026,P022,14.0,2600.39,10.01,Premium
2024-11-16,S029,P018,,1957.78,2.87,Premium
2024-11-18,S029,P049,166.0,1093.95,3.72,Premium
15/11/2024,S005,P019,,4698.62,5.7,Regular
20/11/2024,S041,P051,108.0,97.84,3.38,New
2024-11-08,S038,,73.0,1895.01,17.83,New
,S002,P088,142.0,109.62,2.47,Premium
11-19-2024,S047,P073,41.0,2750.37,18.02,Premium
11-02-2024,S002,P024,15.0,3333.71,18.78,Regular
12/11/2024,S004,P092,,846.09,11.5,New
11-17-2024,S014,P023,159.0,4519.69,13.86,Regular
,S047,P051,88.0,2414.3,,
11-04-2024,S044,P093,111.0,3085.33,16.37,Premium
2024-11-10,S044,P040,109.0,3376.84,10.59,Regular
2024-11-21,S042,P021,11.0,3754.22,15.81,New
,S047,P021,145.0,4746.16,1.32,Regular
2024-11-08,S010,P072,,1387.68,13.9,Premium
11-10-2024,S032,P038,124.0,3461.93,,Premium
11-11-2024,S040,,134.0,1184.17,9.11,Premium
18/11/2024,S015,P006,178.0,2600.78,3.91,Premium
2024-11-26,S022,P049,146.0,,8.76,Regular
2024-11-05,S045,,199.0,2252.92,18.78,Regular
21/11/2024,S028,P081,87.0,4041.82,17.03,New
01/11/2024,S012,P033,31.0,1749.31,6.23,New
13/11/2024,S049,P099,70.0,1229.66,2.67,Regular
,S044,P001,56.0,3348.69,19.68,New
18/11/2024,S030,P021,92.0,2761.98,,New
11-16-2024,S009,,100.0,2471.72,19.5,
11/11/2024,S024,P037,177.0,4789.02,4.24,Premium
2024-11-25,S044,,111.0,4768.41,,Regular
2024-11-10,S021,P003,57.0,3023.48,2.23,New
11-05-2024,S035,P040,121.0,4017.44,12.09,New
11-19-2024,,P024,153.0,4635.36,15.0,
12/11/2024,S010,P007,74.0,2312.3,13.15,Regular
2024-11-18,S006,P064,1.0,3428.77,18.53,Premium
11-22-2024,,P076,193.0,3327.13,11.78,Regular
11-09-2024,S033,P002,114.0,,11.03,New
05/11/2024,S033,P016,142.0,2916.92,11.03,Regular
2024-11-13,S034,P006,,991.9,18.65,New
29/11/2024,S045,P004,86.0,24.46,14.85,New
11-03-2024,S001,P012,192.0,1549.91,16.6,Premium
17/11/2024,S036,P072,150.0,1923.42,7.94,
2024-11-26,S005,P097,97.0,2888.0,,New
11-12-2024,S042,P018,170.0,2352.58,5.09,Regular
28/11/2024,S016,P053,,2333.55,12.72,New
,S041,P071,,187.0,5.14,Regular
2024-11-25,S043,P003,140.0,4106.97,13.17,New
11-04-2024,S008,P034,159.0,2883.53,13.11,Regular
11-20-2024,S025,P049,35.0,1686.48,11.45,Regular
11-28-2024,S002,P077,130.0,4121.83,,Regular
11-26-2024,S048,P025,125.0,1634.53,3.2,New
03/11/2024,S044,,89.0,4583.23,9.98,New
11-02-2024,S004,P035,156.0,4574.53,2.67,Regular
2024-11-02,S006,P049,40.0,1744.32,,Regular
08/11/2024,,P021,18.0,,0.18,Regular
2024-11-28,,P028,160.0,1633.12,15.05,Regular
15/11/2024,S002,P033,108.0,4382.33,9.03,Premium
11/11/2024,S049,P024,45.0,,11.32,New
11-22-2024,S024,P085,185.0,4033.33,2.05,Regular
16/11/2024,S025,P094,167.0,4649.52,15.21,Premium
2024-11-15,S049,P073,99.0,4719.6,,Regular
,S020,P095,152.0,2590.92,1.21,Regular
04/11/2024,S039,P076,150.0,2037.48,18.98,New
13/11/2024,S026,P088,102.0,212.17,4.33,New
18/11/2024,S044,P046,67.0,4208.97,9.67,Regular
2024-11-10,S042,P078,69.0,4810.88,11.33,New
,S030,P013,128.0,1380.72,7.34,Regular
11-26-2024,S026,P044,49.0,1127.1,16.04,Regular
08/11/2024,S030,P066,186.0,4324.15,,New
10/11/2024,S011,P002,19.0,380.76,17.39,Regular
11-23-2024,S050,P029,181.0,4939.56,8.51,Premium
30/11/2024,S020,P004,39.0,584.77,14.14,New
11-01-2024,S002,P012,149.0,1071.75,14.51,
2024-11-21,S047,P095,837.0,873.79,2.18,
11-11-2024,S034,P068,34.0,1659.54,,Regular
18/11/2024,S020,P091,193.0,1625.62,14.13,New
2024-11-22,S041,P049,92.0,,19.03,Premium
06/11/2024,S014,,44.0,1472.32,7.85,Regular
,S026,P049,35.0,3427.42,1.43,New
,S041,P049,159.0,3223.38,19.18,Premium
2024-11-02,S005,P089,38.0,4327.85,,New
04/11/2024,S042,P051,86.0,674.03,16.85,Regular
2024-11-07,S038,P003,31.0,2615.85,18.01,Premium
26/11/2024,S045,P038,33.0,814.61,14.29,New
2024-11-14,,P058,79.0,,11.69,Regular
,S013,P047,79.0,3346.64,18.54,New
2024-11-06,S017,P025,51.0,1760.46,4.63,Regular
2024-11-03,S010,P096,62.0,3276.18,5.28,Regular
11-24-2024,S018,P001,163.0,663.95,,Regular
11-20-2024,S018,P017,,3242.09,11.4,New
11-04-2024,S042,P018,198.0,,,Regular
,S049,P054,68.0,2942.13,12.93,Regular
11-03-2024,S044,P084,162.0,3738.66,5.39,Premium
,S006,P027,140.0,1376.13,3.11,Premium
11-24-2024,S010,,73.0,3737.06,9.14,Regular
22/11/2024,S040,P080,145.0,85.16,7.27,New
2024-11-07,S026,P066,62.0,2527.25,11.87,Premium
11-11-2024,S016,P004,94.0,422.86,8.09,Regular
11-22-2024,S029,P029,138.0,3985.82,7.6,Regular
2024-11-02,S012,P025,100.0,,4.39,Regular
11-12-2024,S044,P092,29.0,2220.84,9.61,Regular
12/11/2024,S043,P088,42.0,3329.13,14.36,Premium
11-14-2024,S031,P080,129.0,4886.7,9.0,Premium
11-20-2024,S022,P034,137.0,4319.59,5.27,
11-03-2024,S048,P082,8.0,203.44,18.11,Regular
02/11/2024,,P020,186.0,4302.87,9.44,Premium
2024-11-07,S030,P064,64.0,3661.03,13.34,New
2024-11-05,S005,P021,101.0,2110.74,13.32,Regular
2024-11-05,S023,P068,68.0,2795.16,2.42,Regular
2024-11-25,S049,P039,68.0,1707.0,18.22,Regular
